business_name,review_id,rating,text,time_created,preprocessed_text
The Empress,Bc0rE6T54jdbQrX3-bQuOw,5,Just terrific food and service.  My father and I went here for dinner.  We loved everything.  It's a small place and not fancy.  Please support this type of...,2022-09-23 11:04:18,terrific food service father went dinner loved everything small place fancy please support type
The Empress,N_sKh4G2Oe4US-g6qkRjTA,5,A bartender next door at the brown bear told me about this restaurant and it was by far the best restaurant with the most flavor i have gone to in london....,2022-01-17 14:03:24,bartender next door brown bear told restaurant far best restaurant flavor gone london
Bottega Prelibato,8wDBTKZzLrlacsbpV2PUTQ,5,"We had a wonderful experience at this charming restaurant. So cozy. Great appetizer and they were accommodating and made my dish vegetarian.
 The pasta was...",2019-12-24 09:34:31,wonderful experience charming restaurant cozy great appetizer accommodating made dish vegetarian pasta
Bottega Prelibato,0XQ7ASvH0DoiT1EwW9po9g,5,"Guys amazing authentic Italian food..delicious tiramisu..
Good service ,really attentive waitresses..Fantastic owner..we will be back..",2020-02-14 16:04:37,guy amazing authentic italian fooddelicious tiramisu good service really attentive waitressesfantastic ownerwe back
Bottega Prelibato,hqj1Ag9mKHdzU80PsnHkbw,4,"Lovely Shoreditch spot. 
Excellent homemade pasta, with a variety of sauces to accommodate for any prefference, pescaterian, vegan and vegetarian as...",2018-12-22 03:37:39,lovely shoreditch spot excellent homemade pasta variety sauce accommodate prefference pescaterian vegan vegetarian
Natural Kitchen,Ds9F8Mu5uXEuAnrjPJjcrA,5,This restaurant can be found in the doubletree Hilton hotel in Hightower London.  Very clean and simply lovely place for any occasion. Seen many businesses...,2022-11-15 22:14:40,restaurant found doubletree hilton hotel hightower london clean simply lovely place occasion seen many business
Natural Kitchen,D2blz8apaiqMDBHFdF72gw,3,Originally we were going to visit this place for breakfast but instead came for a late dinner on the day we arrived in London. I wasn't in the mood for...,2022-09-20 10:59:32,originally going visit place breakfast instead came late dinner day arrived london wasnt mood
Natural Kitchen,Mj-rVefy77bo-LaqoiY3Vg,5,Pleasantly surprised with this restaurant! It was conveniently located in the Double Tree Hilton hotel which we were staying at. We ordered the small...,2022-06-10 14:17:22,pleasantly surprised restaurant conveniently located double tree hilton hotel staying ordered small
The Cinnamon Club,so8szPN2GFZs5imxQCmrvw,4,Well worth it for the food - yum! We visited The Cinnamon Club on our first night in London (must have reservations). Everything was delicious. For...,2023-01-06 07:58:44,well worth food yum visited cinnamon club first night london must reservation everything delicious
The Cinnamon Club,fYx0RIwidajQvjheKS40XQ,3,"The atmosphere is beautiful, yet lacking. Yes, there are a lot of books, but it doesn't feel like a library in any way -- none of that cosy feel. The...",2022-12-12 12:21:56,atmosphere beautiful yet lacking yes lot book doesnt feel like library way none cosy feel
The Cinnamon Club,SzqJPgQPG4VTNW7QQP3yag,1,"Odd and Slow, that's how I would describe this place. As others have noted, The Cinnamon Club is a well-regarded restaurant with a great history but our...",2022-10-10 15:19:58,odd slow thats would describe place others noted cinnamon club wellregarded restaurant great history
Honest Burgers Kings Cross,_x0qgoP7wCrCgWQ7XIRTdg,5,My wife and I stopped in for takeaway burgers. About a 10 minute wait on a Wednesday night. The burgers and sides traveled well back to our hotel and were...,2022-12-08 03:43:14,wife stopped takeaway burger 10 minute wait wednesday night burger side traveled well back hotel
Honest Burgers Kings Cross,rK_zJFc4-O0_4rJDCcns7A,5,"One of the best burgers I've ever had. Great customer service and good food 
Met up with a friends for lunch and it was great. Place was little busy during...",2022-03-22 23:34:03,one best burger ive ever great customer service good food met friend lunch great place little busy
Honest Burgers Kings Cross,i8CdZp4etZfQpUnP1dnmwQ,5,Delicious burger spot within walking distance of King's Cross station. We wanted to meet up with a friend before our train to Paris and she recommended this...,2022-04-03 18:03:17,delicious burger spot within walking distance king cross station wanted meet friend train paris recommended
Bengal Village - Best of Brick Lane,iFQHsC_nvHrQCZ8c-k5A1A,4,"Food was excellent 5 stars.  I had a vegetarian samosa.  I had the chicken Almasriki curry, a potatoes with spinach side and coconut rice.  The curry sauce...",2022-12-24 06:27:42,food excellent 5 star vegetarian samosa chicken almasriki curry potato spinach side coconut rice curry sauce
Bengal Village - Best of Brick Lane,4mbg0F13TVjAWzHSTq5vmQ,5,"Brilliant.  Good curry, nice vibes. 

Would definitely return.  

Good

Stuff

Indeed",2022-11-05 13:50:19,brilliant good curry nice vibe would definitely return good stuff indeed
Bengal Village - Best of Brick Lane,CWlzirf6z_1eWmpJrS_ngA,2,"Server threaten to beat up one of the customers. Guy came in with his family and were seated at the back of the restaurant. Not directly by the toilets, but...",2022-04-16 04:47:29,server threaten beat one customer guy came family seated back restaurant directly toilet
The Dickens Inn,B14G6u6w7puAs3DpojoE6A,4,"While staying at The Tower Hotel, we found it later in the evening and still hadn't had a meal for the day. We were told by the concierge to try The Dickens...",2019-11-27 14:48:50,staying tower hotel found later evening still hadnt meal day told concierge try dickens
The Dickens Inn,FSVgo_oy7mHCgUID6CEqLQ,3,"Cute exterior and outdoor seating.
Smells weird and looks dark inside.
Wait time for food - ordering and to be served was long. Most people seem to come...",2022-06-08 15:00:05,cute exterior outdoor seating smell weird look dark inside wait time food ordering served long people seem come
The Dickens Inn,0cm6Bcilepi2nixJ-wRA7g,4,"I look forward to visiting The Dickens Inn every time I return to London. The atmosphere is just beautiful, inside and out. It's a wonderful place to spend...",2022-06-13 00:44:14,look forward visiting dickens inn every time return london atmosphere beautiful inside wonderful place spend
Little Georgia,k4Q7jsGogvOGX5I67dbocA,5,"This tiny Georgian bistro packs quite a flavor punch! The mezze platter was simply superb, and so different from what I traditionally think of as mezze....",2022-09-14 13:45:08,tiny georgian bistro pack quite flavor punch mezze platter simply superb different traditionally think mezze
Little Georgia,iMrAnhyiAvdlkVhPV6uuoQ,4,The is a lovely little restaurant with a few outdoor tables that serves delicious home style Georgian food. We started with a tasting place of veggie...,2018-05-05 03:46:32,lovely little restaurant outdoor table serf delicious home style georgian food started tasting place veggie
Little Georgia,L8frg96aqruGkhUNnOS5Ag,4,"We had a very great experience at Little Georgia! This place was advised by...Our landlords! Yep, that kind of landlords that prepare a nice list of things...",2016-03-11 02:02:48,great experience little georgia place advised byour landlord yep kind landlord prepare nice list thing
Flour & Grape,AjvMfOCIfenOIGp7g4cp5w,5,"Both staff and food are absolutely brilliant. Was first here in May and returned in January. Enjoyed 2 different pasta dishes, the bread basket and some red...",2023-02-19 13:04:58,staff food absolutely brilliant first may returned january enjoyed 2 different pasta dish bread basket red
Flour & Grape,mAyPRDOc2pCQWK4BgmLjlg,5,Pasta was fresh and delicious. Best to order a few different types of pasta to split with others. Spinach pasta (Fazzoletti)  and pork shoulder tortellini...,2023-02-03 07:01:06,pasta fresh delicious best order different type pasta split others spinach pasta fazzoletti pork shoulder tortellini
Flour & Grape,exsRYQyk-UHb8C6d6ZJuJw,5,Incredible value. Only issue was getting a table so get there early or be prepared to wait for an hour or so. Great flavors and excellent service!,2023-01-09 18:26:06,incredible value issue getting table get early prepared wait hour great flavor excellent service
DF Tacos,D6hGSibsNcWrLlY6mxJ1RA,4,"Solid tacos.  Great sides.   Pretty good guacamole.  Go on Mondays for half price tacos!  We got lucky that we did.  

We are from Southern California and...",2018-07-12 03:38:18,solid taco great side pretty good guacamole go monday half price taco got lucky southern california
DF Tacos,p0Y8_wIbRmuwWaN-FBVIHw,2,"I wouldn't say it's Mexican, but I would say it's tasty.

I'm a native of Southern California. I might not be Mexican but I've had a lot of Mexican food....",2021-10-22 14:03:34,wouldnt say mexican would say tasty im native southern california might mexican ive lot mexican food
DF Tacos,-awd0HTd50oqHhR568uA2A,3,Came here for an impromptu dinner because the menu looked good and the prices were cheap. It was pretty busy at 7 pm on a Friday night but I was still...,2018-10-12 08:20:56,came impromptu dinner menu looked good price cheap pretty busy 7 pm friday night still
Simply Indian,Z-tIPoHP3P7jWJitZTillQ,5,"I came here after Colombian lost to England in the Word Cup. It was late and they were one of a few Indian places still open. 

The spot is small with...",2018-07-03 15:14:34,came colombian lost england word cup late one indian place still open spot small
Simply Indian,KmXGJsw3_7llpAwp01gZYg,2,Can not recommend this place. The waiter was very rude and the service really not good. We had the impression that he does not like to be talked to and...,2022-07-05 14:09:28,recommend place waiter rude service really good impression like talked
Simply Indian,kCTd6_ssW3GkhX_XIe1qXQ,1,Very rude worker and bad ethics. He pushed customer's chair and took his bag without adding him and put it out of the way. They cut corners and will give...,2022-06-29 10:21:42,rude worker bad ethic pushed customer chair took bag without adding put way cut corner give
Tokyo Diner,mU6wNW5u-Y3vEyU13IwX-g,4,"a small shop on a corner of chinatown. stopped by on a friday evening 6pm and since there are no reservations, i waited about 15 mins for a table for two....",2022-11-10 06:36:12,small shop corner chinatown stopped friday evening 6pm since reservation waited 15 min table two
Tokyo Diner,-kWAXAUlWP2AFThBlYfVvg,1,"Restaurant no longer there. After searching for some time, we arrived to find no Tokyo Diner... Disappointed!",2022-12-21 09:30:45,restaurant longer searching time arrived find tokyo diner disappointed
Tokyo Diner,AkeWFujbjURkl6GDrBzWHw,4,I had the Udon (noodles soup) and was tasty and abundant. Good price/quality ratio. The service was good. They brought complementary tea at the start which...,2022-07-27 15:35:40,udon noodle soup tasty abundant good pricequality ratio service good brought complementary tea start
Ciao Bella,N4mG-cCCcCQMFGe6JdT0Uw,4,The only good real (not hotel) restaurant near Russell Square. Ate there twice and tried a third night but didn't make a reservation (call ahead!). It was...,2022-12-02 13:58:35,good real hotel restaurant near russell square ate twice tried third night didnt make reservation call ahead
Ciao Bella,B0krjTxCp_MOTNGxyvdjfg,5,I never know how to start these reviews but I know what I'll say once they're started. And if I only had ten words to say about this pace they would...,2022-01-09 08:57:22,never know start review know ill say theyre started ten word say pace would
Ciao Bella,5_41odj_8qUxjxaLi76vYA,4,"From the moment you walk in, you feel transported to a part of little italy. The waiters are extremely busy, the crowds are extremely loud, and yet it still...",2022-03-23 17:07:04,moment walk feel transported part little italy waiter extremely busy crowd extremely loud yet still
Le Mercury,jfgcyoRdP162VMT27OBlEg,5,"Mercury may be the Roman God of poetry, but Le Mercury is poetry in motion and London's God of value. Off the beaten path, yet worth the hike, take the...",2018-01-19 13:09:44,mercury may roman god poetry le mercury poetry motion london god value beaten path yet worth hike take
Le Mercury,gvnOJKbg9HAuuA_H_ntCTw,5,"We've always loved Le Mercury for its food and value. Located basically in heart of the hipster suburb is a plus with quite some street shops around.

Not...",2016-01-19 14:53:49,weve always loved le mercury food value located basically heart hipster suburb plus quite street shop around
Le Mercury,HH7hdw1_b3FLo68Mp-B4Pg,3,"A meal here is always great value for money.  It's cheap and cheerful and for  French food, you will be hard pressed to find such prices anywhere else. Le...",2017-05-07 01:18:39,meal always great value money cheap cheerful french food hard pressed find price anywhere else le
Misato,eMs1bFhxLupOlpiVEgcU4A,5,Had a lovely lunch here and found both the food and service very good. We ordered the salmon sashimi & cooked salmon bowl and the gyu-don bowl. The salmon...,2022-12-30 10:05:21,lovely lunch found food service good ordered salmon sashimi cooked salmon bowl gyudon bowl salmon
Misato,dIhb8XqrW4lGuMFTZGASzA,4,"This eatery is located in Chinatown and very crowded.  There always seem to be lines right out the door and very popular with the younger crowd, especially...",2022-07-30 09:22:18,eatery located chinatown crowded always seem line right door popular younger crowd especially
Misato,UcF4a2ZzEQSCGDesNc84Lg,4,"Quick, no-frills type of place to grab a bite. The food is good, and service is relatively fast. It's one of those places where you come for comfort food to...",2021-09-10 08:49:19,quick nofrills type place grab bite food good service relatively fast one place come comfort food
Tea and Tattle,YsB358z9RWDIXmpYB9KRlQ,5,A wonderful spread and a relaxing atmosphere. What could be better than a traditional tea in the bottom of a bookstore?  Service was great!,2022-08-23 16:45:18,wonderful spread relaxing atmosphere could better traditional tea bottom bookstore service great
Tea and Tattle,xPZ3QACaOSPsnRTSWPLwmg,4,"The tea was great, as were the scones but everything else was underwhelming. Service was slow but I'm giving them grace because it was extended to me. I was...",2022-09-25 04:22:42,tea great scone everything else underwhelming service slow im giving grace extended
Tea and Tattle,g-vLgOIrElakrG-OhEapTg,5,The clotted cream was so plush and decadent - vanilla raspberry jam scone. Carrot cake was as good as any. The service was great and such a lovely way to...,2022-05-20 12:09:50,clotted cream plush decadent vanilla raspberry jam scone carrot cake good service great lovely way
Sticks'n'Sushi,XCfl5Ht_nuGCeEV-CLlFQQ,5,"Affordable caviar, best karaage I've ever had in my entire life. I didn't love every item I ordered, but the ones I loved, I LOVED.",2023-01-02 11:22:08,affordable caviar best karaage ive ever entire life didnt love every item ordered one loved loved
Sticks'n'Sushi,TxhzYYwQabduu5v8pwFSNA,5,"Carpe Diem for 2: 

 Edamame with salt and lemon  - so good, the seasoning complemented the edamame so well

Ebi bites 7.43/10- shrimp tempura with miso...",2022-07-07 11:57:49,carpe diem 2 edamame salt lemon good seasoning complemented edamame well ebi bite 74310 shrimp tempura miso
Sticks'n'Sushi,m7i15uufPLn0vQNgdEW58Q,4,"I walked around the Covent Garden area in circles looking for something on the ""healthy"" side and finally ended up at Sticks'n'Sushi. Even though the...",2022-07-31 15:28:09,walked around covent garden area circle looking something healthy side finally ended sticksnsushi even though
Leon,QO6VSbgBvhhvtDRpXsCD4A,4,I definitely am not a fan of chains. There is so much choice with artisan/independent touches in London that it almost is a crime to me to go to chains......,2015-11-27 15:09:14,definitely fan chain much choice artisanindependent touch london almost crime go chain
Leon,IIzqVHy0YxNnWSGCSR5xJg,3,"Leon is a 'healthy' option to the high street chains. This branch is no different than the other Leons, except perhaps it's outdoors is under the roof of...",2016-05-03 08:41:52,leon healthy option high street chain branch different leon except perhaps outdoors roof
Leon,_O7tw15eK3sGBy4GnaEv2A,4,"As a healthy food evangelist I obviously have to like Leon ;)
We went there for a light lunch and shared three different vegetarian dishes that we all loved...",2015-08-12 02:13:32,healthy food evangelist obviously like leon went light lunch shared three different vegetarian dish loved
Mother Clucker Van,Uy4d6Q7dK9_bkNSVXiswhw,5,Mother Clucker is one of my guilty pleasures- first experienced at Model Market in Dalston in the form of a shared Cluckwhich- that's a mammoth sandwich of...,2016-10-17 05:48:49,mother clucker one guilty pleasure first experienced model market dalston form shared cluckwhich thats mammoth sandwich
Mother Clucker Van,VP6_9-3rzqnVv9IFaG34yQ,5,Well we woke up this morning had our daily email from Yelp and saw the one about a little American army truck food shack. So we decided to get on the...,2016-05-25 07:38:55,well woke morning daily email yelp saw one little american army truck food shack decided get
Mother Clucker Van,85Pf4PTDoer-HUxcdVij8Q,5,"Fried chicken is fried chicken? NO it's not!

This is the best fried chicken around, tasty, fresh, flavoursome and all round addictive! In an odd way it...",2015-11-11 12:04:07,fried chicken fried chicken best fried chicken around tasty fresh flavoursome round addictive odd way
Nando's,8hn4LgIlC1tEjP1odFmt6A,5,"The best chicken I've tasted! I ordered the B set with Fly breast and sides.

The price is so reasonable! I love it! 

The only complain I have is the...",2018-06-25 21:54:41,best chicken ive tasted ordered b set fly breast side price reasonable love complain
Nando's,_8ccoadn-iJcegA-Hx6V4w,3,Thigh burger was great. But egg tart and wings were burnt in an over that felt like needs a cleaning.,2022-08-20 04:53:27,thigh burger great egg tart wing burnt felt like need cleaning
Nando's,wDy1tzTwc0naCee4Mpfcvg,3,"Coming to England, I knew I wanted to try Nando's right off the bat after hearing about it so much! This location is beautiful as you can see the river from...",2017-06-24 12:19:39,coming england knew wanted try nandos right bat hearing much location beautiful see river
Birley Sandwiches,lcwDWlV5DW1M8Bn0gXL_tg,4,"To say quality dining options are limited in Canary Wharf would be a gross understatement.  Thankfully, this delicious carvery stand was not far from my...",2019-09-28 13:11:06,say quality dining option limited canary wharf would gross understatement thankfully delicious carvery stand far
Birley Sandwiches,THqROIt3QPXBA1sk6YhonA,4,"Been seeing my colleagues getting coffee here for a few days, so thought I should try it out as well.

It's a lovely nice little store, and the display...",2016-01-21 15:57:53,seeing colleague getting coffee day thought try well lovely nice little store display
Birley Sandwiches,VAdY9o09mJOmNkv9On6hnQ,5,"I love this place. There's a really boring pret a manger next door and this is the perfect alternative. Prices are very reasonable, there's seating...",2018-07-19 09:13:16,love place there really boring pret manger next door perfect alternative price reasonable there seating
Bibimbap ,sjb29CqAs3vBf7b8X7iTBw,5,"Ambience - good , clean, friendly
Service - awesome 
Food - Awesome

One thing to note :  used to getting free side dishes and tea (from the US) , but here...",2022-08-23 18:05:59,ambience good clean friendly service awesome food awesome one thing note used getting free side dish tea u
Bibimbap ,zJuqC98lAf0xgjnP6jruXg,4,"Good place for a Bibimbap. To try something different, I had a Bibimbap with mixed Mushrooms that was quite good. It is really nice that you can get a raw...",2021-11-07 12:18:14,good place bibimbap try something different bibimbap mixed mushroom quite good really nice get raw
Bibimbap ,ZjddRPnhs5ZUm3SY0IwUqw,4,Overall great meal.  Yes it's a chain but the food quality is pretty good and fast.  We had the bimimbap which was nice. The fried chicken which was also...,2022-01-25 20:01:43,overall great meal yes chain food quality pretty good fast bimimbap nice fried chicken also
Old Fountain,5lygjm3nH1prTa4pdRfJwA,5,The Pub! When done this well it really is fantastic. The staff were really friendly and so good at their job. Respect where respect is due. Sunday lunch was...,2023-01-17 02:50:01,pub done well really fantastic staff really friendly good job respect respect due sunday lunch
Old Fountain,sPZiMSdIN62TKH7fObnVGw,4,It's been a year since we came to this place and still talk about it.  We arrived to Shoreditch and walked around the neighborhood scouting for a small bite...,2019-01-15 07:03:35,year since came place still talk arrived shoreditch walked around neighborhood scouting small bite
Old Fountain,NTaUoa1iXPoUlC6Ftlw0VQ,5,"Persuaded by the abundance of positive reviews (thanks Yelp!), we picked Old Fountain for dinner one warm summer evening. And, of course, we weren't...",2016-07-07 09:07:28,persuaded abundance positive review thanks yelp picked old fountain dinner one warm summer evening course werent
26 Grains,E4A9kq5zeIrx6jPPMSsrCg,5,Cute little cafe in the seven dials market. The coffee and tea are both amazing. My friend tried the shakshuka for breakfast and really enjoyed it....,2022-09-17 08:49:25,cute little cafe seven dial market coffee tea amazing friend tried shakshuka breakfast really enjoyed
26 Grains,CLPhd25Qd0lvAJZ7Cugc1A,4,"Delicious porridge. Long wait, but that's because the spot it so tiny. Come if you have time!",2022-08-19 11:48:37,delicious porridge long wait thats spot tiny come time
26 Grains,XCIFFIeH9BjZH6RtcIs0Dg,2,"What you need are 26 hours to find this place. Not marked, no directions on the website, NOT at the place listed on Google Maps or Apple Maps or Bing. And...",2022-09-25 10:22:41,need 26 hour find place marked direction website place listed google map apple map bing
Tas Firin Restaurant,sQdsWpxHHgYf0vyHAcQf7w,5,"This small, tight, not-very-fancy place will surprise you for sure with a delicious, authentic fresh Turkish cuisine!
The high traffic of people coming in...",2016-11-20 07:16:49,small tight notveryfancy place surprise sure delicious authentic fresh turkish cuisine high traffic people coming
Tas Firin Restaurant,0-YvxCrBlQnpq0OVQcvHdQ,5,"That little red ""people love us on Yelp"" sticker is a rare sighting in the UK so when I spied it on this bustling little Turkish place I couldn't shake it...",2014-01-30 14:36:41,little red people love u yelp sticker rare sighting uk spied bustling little turkish place couldnt shake
Tas Firin Restaurant,SoASQapY_aNyi0ZrsAgbAw,5,"This is one of our favorite places in Bethnal Green. The quality, portions, and the price can't be beat. The staff members are the nicest, too. If you're...",2019-10-01 04:57:50,one favorite place bethnal green quality portion price cant beat staff member nicest youre
Sager + Wilde - Hackney Road,sc9OvkJZzcFl1LVxOGbAzQ,5,"Wow, what a find, what a gem!! I was in London for just a day and wanted to go to a natural wine bar and this was recommended by someone in the french food...",2020-02-10 13:27:11,wow find gem london day wanted go natural wine bar recommended someone french food
Sager + Wilde - Hackney Road,Dj2uujyrCaFCgY88G0CVIg,3,"We came in on a quiet afternoon for a glass of wine. Staff greeted us, encouraged us to sit down and brought us menus, telling us they'd take our order....",2017-06-19 11:41:34,came quiet afternoon glass wine staff greeted u encouraged u sit brought u menu telling u theyd take order
Sager + Wilde - Hackney Road,lxDhXDjJtkw66WVb-bqLAA,4,"Would I come back here if in the area absolutely! They have some great wines if you dare to select one of the wine list and not by the glass! 

When we...",2017-12-18 15:13:47,would come back area absolutely great wine dare select one wine list glass
Barrafina,zjpqfwDxym_x45iPspRNWg,5,"Made reservations for right when they opened at 5pm. We came in December when it was pretty chilly, at least for us. The main door is on Drury lane, the...",2022-12-13 12:24:28,made reservation right opened 5pm came december pretty chilly least u main door drury lane
Barrafina,K7HPawqEIuVCtDj4RqrGJA,3,"We came as a large group and ordered a bunch of stuff. 

- squid ink rice, very evenly seasoned/dressed
- croquetas, chicken and ham
- Spanish tortillas,...",2022-08-19 01:30:12,came large group ordered bunch stuff squid ink rice evenly seasoneddressed croquetas chicken ham spanish tortilla
Barrafina,T1shJFY2716Ste9UafE3oQ,4,"Barrafina is well known and I looked forward to trying this location at Convent Garden.

Everything is to share on the table. 
Appetizers
Macrons Almonds 4...",2022-07-21 00:10:32,barrafina well known looked forward trying location convent garden everything share table appetizer macron almond 4
Aqua Shard,PjXe3WGQir259lZNgTk5hg,4,"I'll have to say I was very surprised to see this place only rated a 3-star from Yelp.  It's rated higher on other platforms, and for good reason.  This...",2023-02-12 09:44:54,ill say surprised see place rated 3star yelp rated higher platform good reason
Aqua Shard,B6ynjM8r6JAbs7ap19yn0A,1,"Where does one begin? I made a reservation weeks before and had noted a request for ""best table"".

They gave us had an obstructed view. The host told us...",2023-02-03 11:41:10,one begin made reservation week noted request best table gave u obstructed view host told u
Aqua Shard,10PKnSaVpnC_VoalatJmJA,2,"If you want to enjoy the view, come before your reservation time, so you can secure a seat by the window. If you want to actually enjoy the food, don't...",2023-01-05 17:47:06,want enjoy view come reservation time secure seat window want actually enjoy food dont
The Ivy In the Park,WBJi9kXyA_wrjm0xxQoKfw,5,"Elegant, timeless classy type of dining room. I like the green theme colour throughout. Had lunch on the upstairs outdoor terrace. Blankets free to use and...",2021-05-02 09:04:32,elegant timeless classy type dining room like green theme colour throughout lunch upstairs outdoor terrace blanket free use
The Ivy In the Park,1wDzeqLD1AnhbO9BzrqOUg,3,"The food was good. I purchased the four course meal from the Christmas menu. However, the Christmas menu was about £20  more expensive than the ala carte...",2023-02-06 08:14:54,food good purchased four course meal christmas menu however christmas menu £20 expensive ala carte
The Ivy In the Park,unAxL3oY_4nI2hu_7bII5g,4,This was a drop in spontaneous experience but I liked their menu and the fact they had an affordable tea service option. We were not rushed even though we...,2022-11-14 08:49:31,drop spontaneous experience liked menu fact affordable tea service option rushed even though
Shanshuijian,SJLWNKbv68NCT0P2PwsftQ,5,Initially we had difficulties to find the restaurant. Small low key restaurant. But then we got a big reward. Best Chinese dishes since long time. Authentic...,2021-10-18 13:22:16,initially difficulty find restaurant small low key restaurant got big reward best chinese dish since long time authentic
Shanshuijian,L8pNn34htj2FJLJxNtERUA,5,"Small gem of a place in a divey location.
They serve expertly executed, authentic Sichuanese dishes.
I enjoyed the cumin lamb and my family had the mushroom...",2019-08-31 07:58:39,small gem place divey location serve expertly executed authentic sichuanese dish enjoyed cumin lamb family mushroom
Shanshuijian,YdSVU5iqmFoAOWxLpJm2Hg,4,"It was my first night alone in London and I wanted ""comfort food"" (i.e., Chinese), as I wasn't ready yet to explore the dining or pub scene. Google maps...",2016-07-29 12:42:50,first night alone london wanted comfort food ie chinese wasnt ready yet explore dining pub scene google map
Gunpowder,L7nZayA6uQgp54fO6is9cg,5,"Mmmmmm good!  Northern and southern Indian food.  Nice atmosphere, cozy, cute and wonderful service.  Food is excellent - very tasty",2023-02-18 07:28:41,mmmmmm good northern southern indian food nice atmosphere cozy cute wonderful service food excellent tasty
Gunpowder,nvEqgbZdydJN5m24ao3PMQ,4,"While I found a lot of the fine dining in London pretty subpar in comparison to NYC, Indian fare was the exception.  Gunpowder is more of a modern take on...",2022-07-12 18:27:56,found lot fine dining london pretty subpar comparison nyc indian fare exception gunpowder modern take
Gunpowder,tzpmjcC6QU_HtdeMMU8l2g,5,"We had an outstanding meal at Gunpowder. The presentation, flavors, and service were all outstanding. Cocktails - Kokum Martini and Bow Barracks Gimlet -...",2022-09-12 10:23:38,outstanding meal gunpowder presentation flavor service outstanding cocktail kokum martini bow barrack gimlet
Ippudo Canary Wharf,JLvaIwB9HDtd7p3glzt1IA,4,Absolutely fabulous Japanese Happy place with loud dance music all the time which are mostly cover bands singing popular American pop songs permeate this...,2022-07-23 19:42:39,absolutely fabulous japanese happy place loud dance music time mostly cover band singing popular american pop song permeate
Ippudo Canary Wharf,9BbE7NEmJz-RRA8sSjx0wA,1,"Don't seat people if you don't have time to serve them. Mid food, told us they were out of eggs for the ramen AS they shoved it in front of us, turned up...",2022-10-30 14:09:25,dont seat people dont time serve mid food told u egg ramen shoved front u turned
Ippudo Canary Wharf,cOrs87zrXZWvRGl8pKWT3g,3,"The soup is spicy enough if you order spicy. I ordered the no. 2 and no. 3 items on the ramen menu.
The soup is pretty spicy. It's a little too salty. The...",2022-05-09 04:53:31,soup spicy enough order spicy ordered 2 3 item ramen menu soup pretty spicy little salty
Straits Times Kopitiam,ofXX211BJfTlBWY265h69w,4,I was a bit in a rush this morning and I stopped there on my way to the station. I ordered their superberries juice which was really good and I took some...,2016-06-15 14:02:22,bit rush morning stopped way station ordered superberries juice really good took
Straits Times Kopitiam,K45F7IXfNyc0n5OeRmMtHg,5,"So I'm gonna be totally honest - I love this little coffee shop/café. I mean - I really really love it! 

Reasons: Delicious selection of drinks, salads,...",2015-06-05 00:55:58,im gon na totally honest love little coffee shopcafé mean really really love reason delicious selection drink salad
Straits Times Kopitiam,M9hJX8-u0HB1wvUH0Z7dFA,5,"STK is a lovely cafe on Whitechapel High Street.  Whilst I was working nearby as a temp I divided my lunchtimes between this place and Exmouth Coffee Co,...",2016-03-20 10:49:52,stk lovely cafe whitechapel high street whilst working nearby temp divided lunchtime place exmouth coffee co
The Monsoon,5A1SlolSUcvBObK-JObbsg,5,The best Indian food in brick lane.  Ownership takes care of you like you are family.  Will continue to make this place a destination each time I'm in London!,2023-02-06 13:03:54,best indian food brick lane ownership take care like family continue make place destination time im london
The Monsoon,Jz-laU3mjF93QyS_u0GK2w,3,Monsoon was tasty but not the best I've had- maybe it's because it's a different type of indian with of Bangladesh? They didn't want to give me a high...,2019-03-10 17:21:06,monsoon tasty best ive maybe different type indian bangladesh didnt want give high
The Monsoon,FVL2G5ILPMwurTQdJyLUfA,5,"I don't know a lot about Indian or Bangladeshi food, so I was pleased to have the opportunity with someone who does...my daughter. We found ourselves by...",2018-06-11 16:35:58,dont know lot indian bangladeshi food pleased opportunity someone doesmy daughter found
Roka,J0su6gm2rwtwEB55y0ekMg,5,"After all these years, many trips to London and even more meals, still one of my absolute faves. 

The premium tasting menu is still what I would recommend,...",2022-03-27 12:03:17,year many trip london even meal still one absolute faves premium tasting menu still would recommend
Roka,CNjF5PLNmLST5NLdTEH7Bw,5,"Excellent sushi, ribs and lamb chops. Service was prior and food came out fast.  Loved it so I've been back a couple times.",2022-04-04 10:16:12,excellent sushi rib lamb chop service prior food came fast loved ive back couple time
Roka,shG_JbG4NcoCERHRQbCXjw,4,"Expensive, classy Japanese fare in the heart of Fitzrovia. You'll pay a hefty price for this meal, but it's worth it for special occasions. The dishes we...",2020-01-20 10:28:45,expensive classy japanese fare heart fitzrovia youll pay hefty price meal worth special occasion dish
Brasserie Zédel,m2jmldtGEuZQNPvJaJbrxg,4,One of our local friends took us here after we saw a show in the afternoon and this was a real highlight of our trip.  We're walking there going down a...,2023-02-21 06:44:17,one local friend took u saw show afternoon real highlight trip walking going
Brasserie Zédel,56GLFov5RZwNfB-VuBJVSw,2,This is my review for the Prix Fixe 3 course menu at £19.95. I went last night on Valentines Day. I booked well in advance. They secure the booking with...,2023-02-15 03:27:57,review prix fixe 3 course menu £1995 went last night valentine day booked well advance secure booking
Brasserie Zédel,p_2grRN_QcCSFf_oKIODkw,4,"a diverse menu of french dishes, with plenty of meat, vegetarian, and seafood options. quick, friendly service; in between fine dining and casual. 
that...",2023-01-22 09:01:30,diverse menu french dish plenty meat vegetarian seafood option quick friendly service fine dining casual
