business_name,review_id,rating,text,time_created,preprocessed_text
Seren,u3fkaE8Hq8tWosB4Dchx-w,4,"I love Turkish food, and I really like this little Turkish restaurant in Canton, which has been running for a few years now. The food is fab, prepared using...",2010-06-30 08:29:04,love turkish food really like little turkish restaurant canton running year food fab prepared using
Seren,GVVf0sQqlWtoXJ0nE9pu2w,4,"Seren is a well run, popular Turkish restaurant on Cowbridge Road East in the Canton district of Cardiff. It serves great food, that could well be...",2010-06-23 06:31:38,seren well run popular turkish restaurant cowbridge road east canton district cardiff serf great food could well
Seren,UYMSptnBP8KheRyPBRqJZg,4,I felt like I'd hit the jackpot when we found this little Turkish restaurant in Canton. The queue in another eatery had been so long the kitchen had shut by...,2010-09-29 15:31:59,felt like id hit jackpot found little turkish restaurant canton queue another eatery long kitchen shut
Prezzo,Oct57czGfmCSdJ7cVwxwRw,3,While visiting Cardiff earlier this year a family member and I opted to duck into Prezzo to grab some much-needed lunch after taking the train in. I...,2015-12-27 17:36:04,visiting cardiff earlier year family member opted duck prezzo grab muchneeded lunch taking train
Prezzo,NPEZgVJOro5geKhv5v2xkA,2,"Prezzo is quite a large Italian chain, which I have visited a good number of times recently in multiple cities including Manchester, Salford, Leeds and now...",2016-08-18 14:43:10,prezzo quite large italian chain visited good number time recently multiple city including manchester salford leeds
Prezzo,zzE0Iw7X7Ys2TgWirOH0-A,4,"Prezzo is a reasonable Italian Restaurant in the centre of town, helping to up the standards of the rather decadent St Mary Street, which sadly has...",2010-06-10 02:21:56,prezzo reasonable italian restaurant centre town helping standard rather decadent st mary street sadly
Mango House,FFdp1OnmdGuOXgyllplldw,4,"This is far better than some of the reviews, especially for only having 2 Indian places in city center. The staff was very friendly and attentive. 

The...",2019-09-17 09:22:46,far better review especially 2 indian place city center staff friendly attentive
Mango House,nTTCGB12JrEAg-p3MGdjIQ,5,"Overnight flight from US. We arrived in Cardiff via rail and checked into our flat. Exhausted, and hungry, we walked in.  We are very glad we did. 

Dinner...",2020-01-24 00:59:49,overnight flight u arrived cardiff via rail checked flat exhausted hungry walked glad dinner
Mango House,_Ajf63Jjj6_-mcgDyV_6jg,5,"We decided on takeaway and Indian, and thoroughly enjoyed the two curried dishes recommended by the manager. This restaurant's dishes are up there with the...",2019-09-12 01:01:00,decided takeaway indian thoroughly enjoyed two curried dish recommended manager restaurant dish
Deli Rouge,-syDQJRey7PGvsZQuXxnPw,4,"I spent a very pleasant Sunday afternoon with a group of friends here. This is a lovely little deli in Roath that also has seating areas inside, out front...",2010-04-26 03:07:51,spent pleasant sunday afternoon group friend lovely little deli roath also seating area inside front
Deli Rouge,g_gXiFdvwO8KrIzrcJ_cjw,5,I could go on for an eternity about the good points about Deli Rouge; at first you may get the impression that it's a throwback to a by-gone era where...,2010-09-12 13:11:39,could go eternity good point deli rouge first may get impression throwback bygone era
Deli Rouge,fs67Vw38Pv3DRcSWdFtbZg,5,I love Deli Rouge. I could end the review there but I guess I should go into some detail. Deli Rouge is always consistent with their food and offerings. I...,2012-03-28 14:28:59,love deli rouge could end review guess go detail deli rouge always consistent food offering
The Ernest Willows,NDnwlcRTzkGRTnW0sLMfJg,4,"Ok, you came here for one reason and one reason only; the toilets. So let's get that out of the way. The toilets are amazing. They're a porcelain Heaven cut...",2010-08-20 11:04:08,ok came one reason one reason toilet let get way toilet amazing theyre porcelain heaven cut
The Ernest Willows,UDeSN-iGXNuu57E4NZkOpA,3,"Although this is 'just a Wetherspoons', there is a secret side to Earnest Willows that I thought I might share with all you lovely people. 

Although full...",2010-04-28 05:28:52,although wetherspoons secret side earnest willow thought might share lovely people although full
The Ernest Willows,Up52a7g-l5tWgldTyZvGQw,5,"Unlike most people I go to a pub to enjoy a drink and not to give lip service to the toilets, ahum (read other post), that being said and three pints later...",2010-09-28 08:17:13,unlike people go pub enjoy drink give lip service toilet ahum read post said three pint later
Fino Lounge,ZQlpnZE7p5_GtiKOIsi_TQ,2,"I feel so bad to give this place such a poor rating, but I am basing it solely on my experience there, as well as the experience of those with me.  

Never...",2016-01-27 01:16:33,feel bad give place poor rating basing solely experience well experience never
Fino Lounge,P61jb8S5fLsTLoGEtXLq_A,4,"Thus is part of a chain, with Juno and Ocho also in Cardiff and Penarth. All three are cool places. 

The mood is relaxed with low lighting. A mixture of...",2016-04-10 03:29:18,thus part chain juno ocho also cardiff penarth three cool place mood relaxed low lighting mixture
Fino Lounge,09GNmAeur7LBApj8tHTWog,4,I have said on many occasions how good this place is and each time I come I'm not disappointed . Very busy today but I think its because of the rain. There...,2015-11-06 04:23:01,said many occasion good place time come im disappointed busy today think rain
Kismet,rNiMepgUCN3SxSJRtWgFZQ,1,Tad better than Sh*t. What goes in comes out. Why can't they put in some effort to cook a decent meal?,2019-12-21 22:38:40,tad better sht go come cant put effort cook decent meal
Kismet,KdVdb2HYARt1HRWOI-Az4A,4,"The 1st time I visited Kismet was 2am on a Saturday night. 

I walked in and there on the floor in the middle of the restaurant rolling about laughing like...",2010-09-09 07:31:12,1st time visited kismet 2am saturday night walked floor middle restaurant rolling laughing like
Kismet,FCrRN_REN_elEa5qz52rAg,4,"Really this place should get five stars just for the effort they put into creating meal deals. As you can see from the picture, there are just loads. What...",2010-04-05 16:02:20,really place get five star effort put creating meal deal see picture load
Bully's Restaurant,GFi-nW5XkIz1xU9Qc0-kCQ,4,"What a treat! New to Cardiff (moved in Feb from US), and still scouting out the restaurant scene. Heard about Bully's and happy to share, I experienced one...",2018-07-25 15:54:49,treat new cardiff moved feb u still scouting restaurant scene heard bully happy share experienced one
Bully's Restaurant,gNcNvfK13tmRtHzUQd2ERA,4,I have happily overlooked Bully's for years. The name reminds me of someone I shared a flat with when I was a student. Daz was a grave digger in his home...,2010-06-19 09:56:08,happily overlooked bully year name reminds someone shared flat student daz grave digger home
Bully's Restaurant,0STGHS6zNPzFWGlsVOfMsA,4,So French inspired food made with fresh local produce. French always seems pretentious to me so I was a bit worried about it but I shut up when I saw the...,2010-05-31 09:23:13,french inspired food made fresh local produce french always seems pretentious bit worried shut saw
The Waterguard,EUHelGKJf8ioBfi8ECQ4og,4,"I really like The Waterguard, it is such a refreshing change from the crowded chain pubs in the rest of the Bay. There's no blaring music or TVs showing...",2011-06-01 12:53:35,really like waterguard refreshing change crowded chain pub rest bay there blaring music tv showing
The Waterguard,xCElxn5sVGmwaxkzd2gF9Q,3,This is the closest pub to where I live and unfortunately I've only been here once and it's done to two things - the price (£8+ for a pint) and they have...,2018-03-16 16:20:26,closest pub live unfortunately ive done two thing price £8 pint
The Waterguard,zStOYe5d-F7TX8yCAwovTg,3,"I admittedly walked past this place many times without actually realizing what it is. It looks half like a castle keep, with a super modern shell attached...",2010-04-16 10:48:49,admittedly walked past place many time without actually realizing look half like castle keep super modern shell attached
Charlestons Brasserie,evZ-_oPQcwZYBKYaJKowZA,3,"My boyfriend, a long term (12 year) resident of Cardiff, tells me that in the days before late opening and round the clock drinking, this Restaurant used to...",2010-09-03 12:51:28,boyfriend long term 12 year resident cardiff tell day late opening round clock drinking restaurant used
Charlestons Brasserie,5qOz2Vhqr9lbGahnkxNSLA,5,"Ok where do I start? This restaurant is right at the bottom of Caroline street or 'chip alley' to the locals, which is know to be fast food Central for...",2014-05-25 10:25:23,ok start restaurant right bottom caroline street chip alley local know fast food central
Charlestons Brasserie,RmG3uekqEUgmBGRdII_tgw,4,"Is it still Friday night or is it now Saturday morning?  Well the dead are walking the earth, whatever the ime. The masses of swaying bodies are drawn to...",2010-09-24 05:19:50,still friday night saturday morning well dead walking earth whatever ime mass swaying body drawn
Garlands,HnuLoZlAt3s0LfY-26XCxQ,4,"Good food, great service nice little quirky place! I would definitely recommend popping in for break fast. Gluten free pan cakes available, only negative...",2019-11-05 03:11:37,good food great service nice little quirky place would definitely recommend popping break fast gluten free pan cake available negative
Garlands,Y_Rhz7DvXdiqVX7u5Nh0Fg,5,"Oh my gosh... this place was so good!  My friend and I have been exploring various parts of Europe and we wanted to make a pit stop at a nearby ""Doctor Who...",2017-01-07 15:25:17,oh gosh place good friend exploring various part europe wanted make pit stop nearby doctor
Garlands,7jZsOrpBLAbQkdhKAttzWw,4,"Small restaurant with an intimate atmosphere. Great French toast and a good, traditional English breakfast.",2017-02-05 08:05:54,small restaurant intimate atmosphere great french toast good traditional english breakfast
Nando's,FLR7MQ9jsFTWzd-7jXKsOA,4,This Nandos will be the newest of three in the CF10 postcode. There will be a time when all that is available you is coffee and chicken...I like the sound...,2010-04-02 04:08:56,nandos newest three cf10 postcode time available coffee chickeni like sound
Nando's,VgwRy7UVa9IAzhYBVVWG5w,4,"Chicken? Served in hot sauce? With fries? And bottomless wells of frozen yogurt?! Oh. Hell. Yes.

Nando's has always been one of my favourite ""lunchtime""...",2010-09-05 16:42:22,chicken served hot sauce fry bottomless well frozen yogurt oh hell yes nandos always one favourite lunchtime
Nando's,Y5f610jTQfeteUfWw7EG_w,5,I too am a massive fan of Nando's and this is the best one i've been to in a while. The layouts really good and we managed to get seats looking down on all...,2010-05-09 12:09:28,massive fan nandos best one ive layout really good managed get seat looking
Happy House,tdrzwWk6HYRA-w0KYz3FfA,4,"One word: Poppadoms. 

Not what you would expect from a chinese restaurant, but amazing poppadoms. The best poppadoms I've ever had anyway. I think it may...",2010-09-25 15:37:30,one word poppadoms would expect chinese restaurant amazing poppadoms best poppadoms ive ever anyway think may
Happy House,swBb21N4x5kx2BUCljHt8A,5,"This is my second favourite takeaway in Cardiff (after City Pizza), and my favourite Chinese.

Firstly, the portions are huge. I eat way more than I should...",2010-09-10 16:37:44,second favourite takeaway cardiff city pizza favourite chinese firstly portion huge eat way
Happy House,sbO9zVI2iKwJjEphuwD2-g,4,"From the outside looking in, you wouldn't think Happy House could ever be described as anyone's takeaway of choice. Takeaway of unfortunate circumstance?...",2010-08-23 12:07:01,outside looking wouldnt think happy house could ever described anyones takeaway choice takeaway unfortunate circumstance
The Deck Coffee House and Cakery,hGHCIQkmSW1FoklBhmBPww,5,Located on Harrowby Street in Cardiff Bay - The Deck Coffee House and Cakery is the perfect hidden escape where you can forget the hustle and bustle of the...,2015-03-10 04:34:55,located harrowby street cardiff bay deck coffee house cakery perfect hidden escape forget hustle bustle
The Deck Coffee House and Cakery,G1i1iRs9NWlpOq6RMIMn0Q,5,"This great little coffee shop is tucked away on a street of residential flats just opposite the huge new police station in Cardiff Bay. 

As soon as you...",2010-09-10 04:48:55,great little coffee shop tucked away street residential flat opposite huge new police station cardiff bay soon
The Deck Coffee House and Cakery,wttkeBnvSeD_XtxJdy2hRg,5,San Diego Dad and two daughters on a family trip through the United Kingdom had to tour Wales because of youngest incredible drive to see the Doctor...,2017-08-04 06:48:38,san diego dad two daughter family trip united kingdom tour wale youngest incredible drive see doctor
Frankie's italian,r9w6K_0uZfexR6gcVbsrsQ,5,"Although having lived in Cardiff for 6 years I actually only tried Frankie's for the first time about 6 months ago, after it's re-vamp and a great review...",2012-02-28 08:37:01,although lived cardiff 6 year actually tried frankies first time 6 month ago revamp great review
Frankie's italian,y4uhvL7G151S_hLImzqJlg,4,Frankie's looks a little bit dingy from the outside. It looks a little bit like the kind of place that mob bosses would meet to discuss the latest...,2010-04-10 13:41:59,frankies look little bit dingy outside look little bit like kind place mob boss would meet discus latest
Frankie's italian,weZ95wy53SEoxVhB852UFQ,4,"Frankie's has renovated it's shop front and it looks good to reflect the high quality of the pizza's it has to offer. 

The quality is easily much better...",2010-09-22 04:11:39,frankies renovated shop front look good reflect high quality pizza offer quality easily much better
Pizza Hut,xRpO7rra41kGOq71zWup0w,4,"Look, it's Pizza Hut. This review won't hold many surprises if people are looking for a culinary experience to rival all others. It does pizza. It does it...",2010-08-19 14:48:59,look pizza hut review wont hold many surprise people looking culinary experience rival others pizza
Pizza Hut,qPxEPCZLoB3lChpqLIh7Fg,3,The oddest Pizza Hut I've ever been in. Nestled between a couple of banks right opposite the castle its pretty easy to miss. As you enter you descend down...,2010-05-12 09:32:14,oddest pizza hut ive ever nestled couple bank right opposite castle pretty easy miss enter descend
Pizza Hut,m8Ynst0SZomkivPGriANxg,5,"Pizza Hut, a Pizza Hut, Kentucky fried chicken, and a Pizza Hut... MacDonald's... MacDonald's... Kentucky fried chicken and a Pizza Hut. 

Love your cheesy...",2010-08-28 09:25:45,pizza hut pizza hut kentucky fried chicken pizza hut macdonalds macdonalds kentucky fried chicken pizza hut love cheesy
Seasons Cafe-Bar,B1VIt63ttBHESNEjqXF12Q,1,"Saw restaurant review on Rick Steves travel show and planned to dine there.   However when arrived in Cardiff and searched for hotel, realized that...",2019-10-04 02:33:25,saw restaurant review rick steves travel show planned dine however arrived cardiff searched hotel realized
Seasons Cafe-Bar,721zPxpmQdhTToTRZsa42Q,4,I was staying at a nearby hotel and asked the front desk staff to recommend a local restaurant where I could get traditional Welsh food.  They recommended...,2017-09-20 05:33:20,staying nearby hotel asked front desk staff recommend local restaurant could get traditional welsh food recommended
Seasons Cafe-Bar,DU4zdSkIk1XRSBpOIr7QEg,5,"We were in Cardiff for a day and a half. Arrived late in the afternoon and wanted to find decent local food in walking distance from our hotel, which was...",2017-07-04 09:52:58,cardiff day half arrived late afternoon wanted find decent local food walking distance hotel
Spice Quarter,7uapyjoGRQA_t4-Wppkqhw,4,"The Food was really great, could be a bit more. Not too spicy but really full in flavour and taste. It took two hours to get all food but we were there on...",2016-05-01 00:55:40,food really great could bit spicy really full flavour taste took two hour get food
Spice Quarter,Kk11Z29a26eWIznO9jrn2A,5,It was a friend of mines birthday in our student dorms. We all decided to 'posh it up' and visit the Spice quarters in the brewery quarter (I'm not sure if...,2010-04-08 05:38:45,friend mine birthday student dorm decided posh visit spice quarter brewery quarter im sure
Spice Quarter,usZjtDMWUvB8mV5_NxiswQ,3,"Winner of 'Best Indian Restaurant In Wales', I've only dined once at Spice Quarter for a work-related meal, and overall my experience was quite mixed. First...",2010-06-01 05:35:04,winner best indian restaurant wale ive dined spice quarter workrelated meal overall experience quite mixed first
Noodlebox,hvJrz-Z1hWMIJxdh9LsCUw,4,"Excuse me folks. I'm just going to have a little bit of an orgasmic reaction to this place right now. You may want to shield the kid's eyes....

YES! YES!...",2010-09-21 07:54:17,excuse folk im going little bit orgasmic reaction place right may want shield kid eye yes yes
Noodlebox,hc2WJYEsM4odooDjFUwS2w,4,I have noticed the distinct flash of lime green shop front of Noodlebox for a good few weeks now. It is more noticable when I am on my way to Cafe 37...,2009-07-14 03:54:38,noticed distinct flash lime green shop front noodlebox good week noticable way cafe 37
Noodlebox,eC54bQEqykYlJZOMxAJYsQ,3,"Could a restaurant/takeaway be any more suitable for students? 

I'm a fan of Noodlebox, don't get me wrong. It's cheap, has a great menu and offers...",2010-09-22 08:13:22,could restauranttakeaway suitable student im fan noodlebox dont get wrong cheap great menu offer
Barocco,Y6mj98kwpYFr_GufJXUAdQ,2,"Definitely more of a bar with a club feel than a restaurant. It's the kind of place to go for their 2-for-1 cocktail deal and to listen to club music. 

We...",2015-05-07 04:44:08,definitely bar club feel restaurant kind place go 2for1 cocktail deal listen club music
Barocco,FjbYdgbrOYSDw-vHevmOLw,4,"Barocco is plush and grand, with a rather heavy, dark Baroque theme that's far more suited to a winter's evening than a sunny summer afternoon. The bar is...",2010-07-06 08:52:32,barocco plush grand rather heavy dark baroque theme thats far suited winter evening sunny summer afternoon bar
Barocco,IMZbUpJXMAcEUpPBMcXPcg,3,"The décor in Barocco is interesting to say the least. When you enter this bar and restaurant you're surrounded by velvet chairs, candelabras, deep burgundy...",2010-04-03 08:12:38,décor barocco interesting say least enter bar restaurant youre surrounded velvet chair candelabra deep burgundy
The Gwaelod Y Garth Inn,A2-YZC4dAmAVuaGKIWKwiw,5,"No-one ever passes through Gwaelod-y-Garth. Unless you live there, you need to make a special journey. The Gwaelod Inn is worth that special journey.


 The...",2008-10-06 16:18:27,noone ever pass gwaelodygarth unless live need make special journey gwaelod inn worth special journey
The Gwaelod Y Garth Inn,iHMJdEoAFUjskdQiL6i_hg,4,If you're looking for a small country pub just a few miles outside Cardiff the Gwaelod Inn is the place for you. I went there recently with my mum for lunch...,2010-05-08 07:14:53,youre looking small country pub mile outside cardiff gwaelod inn place went recently mum lunch
The Gwaelod Y Garth Inn,Li10ywfevOCAHOFgBxFzvA,4,"So this isn't your average village pub. It has a real emphasis on serving up good quality food, using fresh and local pubs. Its got a reputation now so it...",2010-07-03 05:03:47,isnt average village pub real emphasis serving good quality food using fresh local pub got reputation
Madhav,gMyVBsYPZcNkg8oiYsUlow,5,"Madhav's is pretty famous across the city of Cardiff and beyond. Shoppers and diners are willing to come from as far away as Newport, Bridgend and Swansea,...",2010-06-05 15:01:22,madhavs pretty famous across city cardiff beyond shopper diner willing come far away newport bridgend swansea
Madhav,YKliOlNzheIPjFIZ_uiFcQ,5,"Very good indian food!
At first it doesn't look much from the outside but the food is to die for.... 
I can't say anything more that if you are looking for...",2014-12-17 10:58:58,good indian food first doesnt look much outside food die cant say anything looking
Madhav,L7oatl4RwH9v7W4mfHM0ew,5,This bustling Indian business in the Riverside area of Cardiff (and very close to the city centre) combines a grocery store selling mainly Asian products...,2010-09-03 10:02:20,bustling indian business riverside area cardiff close city centre combine grocery store selling mainly asian product
Subway,-8szVQ0kJ6nK_Qphfqebvg,3,I remember well the days when Subway was new and exciting and we all flocked through it's doors because we'd never really seen the like of it before. Little...,2010-07-29 08:46:14,remember well day subway new exciting flocked door wed never really seen like little
Subway,-_HYMr5X1sg8mF3L_6HgJw,4,"Me and my sister stumbled in here just before closing time after an evening of merriment (yeah, we were three sheets to the wind). You know how it is after...",2009-01-11 01:45:11,sister stumbled closing time evening merriment yeah three sheet wind know
Subway,pSgJxH51y2poK0Pfvl3gzQ,4,"I've been going to Subway several times now and i really enjoy eating there.
You can customize your own sandwich, which i think is really good. The place is...",2008-10-10 08:34:26,ive going subway several time really enjoy eating customize sandwich think really good place
La Boheme,Vi9AADdtVz6zDaqyG08bhA,5,"La Boheme is my favourite restaurant in Cardiff, it's a place that's easily missed if you didn't know it was there. I recently returned to the restaurant...",2011-08-07 08:16:00,la boheme favourite restaurant cardiff place thats easily missed didnt know recently returned restaurant
La Boheme,2SDxb6DP54CnHMJ-EHSxKg,3,"Very decent old-school Italian in Cardiff. Lots of love for it -  for me, it's perfectly serviceable but not outstanding, which is fine. Decent prices,...",2015-03-03 03:48:12,decent oldschool italian cardiff lot love perfectly serviceable outstanding fine decent price
La Boheme,gdqRfkTDCTMkrZnDiMT41A,3,I lied when I said to myself I'm going to avoid Italian places for while. Having visited what feels like the a hundred different ones in the last year I...,2010-05-11 11:49:37,lied said im going avoid italian place visited feel like hundred different one last year
Miller & Carter Cardiff Hayes,RMfrA-MXp3_Yw6xlUpidbw,2,"I called in The Miller and Carter Steakhouse while in Cardiff, hoping to grab an evening meal as the place its-self did look both very nice and popular,...",2016-09-02 19:07:27,called miller carter steakhouse cardiff hoping grab evening meal place itsself look nice popular
Miller & Carter Cardiff Hayes,4WHhZf5T-qYcpI_tlCC9VQ,3,While decor is appealing and the location convenient and accessible bar service while waiting for our table took us saying something to the staff after more...,2017-07-28 13:28:24,decor appealing location convenient accessible bar service waiting table took u saying something staff
Miller & Carter Cardiff Hayes,u8prDvQuuY2K4ERKlgJq0g,3,Thus place is in a good location in central Cardiff and had a decent reputation. It is always busy and you often have to wait for a table. A good sign....,2016-05-11 14:37:16,thus place good location central cardiff decent reputation always busy often wait table good sign
Revolution - Cardiff,VuTN2Mem2JO0AyC88StZhg,4,"Don't be saddened by your soggy sandwich. Make the most of Mega Monday at Revolution Cardiff and receive 50% off almost ALL main meals, including Stone...",2015-03-30 03:12:17,dont saddened soggy sandwich make mega monday revolution cardiff receive 50 almost main meal including stone
Revolution - Cardiff,mAhHeCpc37vHB7NA0fos_A,3,"Although Revolution is a chain, they do create quite a striking place to enjoy a drink, with chandeliers and stripped wooden floors - and this one's great...",2010-06-21 06:22:33,although revolution chain create quite striking place enjoy drink chandelier stripped wooden floor one great
Revolution - Cardiff,ymO_h1FgWsJKpBorMQ3Cmw,5,"We had a great time at Revolution in Cardiff. The space is huge - and includes several ""clubs"" within a club. The decor is urban hip and funky. The...",2015-05-31 09:15:17,great time revolution cardiff space huge includes several club within club decor urban hip funky
Kaspa's,OWtg6CbDRPFMEqsUI4PFcg,4,"Stopped in here for dessert after visiting some bars in the area.  They offer sundaes, waffles, crepes,  shakes, and smoothies.  A lot of options.  

I...",2019-08-03 12:16:10,stopped dessert visiting bar area offer sundae waffle crepe shake smoothy lot option
Kaspa's,pu3xxZ56hydmDmee4s6hgA,5,i've been to kaspas many time and i loved every single time of it! it's been delicious!! my order is Waffle with Melted Chocolate & slices of strawberry's,2022-02-26 06:22:24,ive kaspas many time loved every single time delicious order waffle melted chocolate slice strawberry
Kaspa's,uBoMehdA9a1SFdQd6gyhUQ,5,"Got a craving for something sweet, fellow dessert lovers? If you're in Cardiff, this little dessert and gelato bar is perfect for someone just that type of...",2016-01-15 14:28:22,got craving something sweet fellow dessert lover youre cardiff little dessert gelato bar perfect someone type
Panama Tandoori Restaurant,03ym9IfX7dmioliXDFmG4Q,4,"This restaurant has been open since the 70s that says it all. Every time we return back to Cardiff we always go here, Never had a bad meal.",2018-04-06 08:22:28,restaurant open since 70 say every time return back cardiff always go never bad meal
Panama Tandoori Restaurant,iCstoDfTpyFlmNk5uMtpZg,4,"My biggest problem with Panama is its uninspiring decor - I would eat in rather than take out if only it wasn't so ugly.

If you don't care too much about...",2010-07-02 03:24:29,biggest problem panama uninspiring decor would eat rather take wasnt ugly dont care much
Panama Tandoori Restaurant,mm4v6a3D7VSjTfuzTMqTrA,4,"Well I do love a curry an this is up there in my top 5. I love that its cheap, had huge portions and do amazing biryani.

Its apparently been there now...",2010-05-18 09:16:29,well love curry top 5 love cheap huge portion amazing biryani apparently
One,vtwDnJdISPHvrCD1K3YxiQ,5,"This is probably my favourite bar in Cardiff bay. 

One of the reasons for this is because most people do not regard it as a bar (more a coffee shop) and it...",2010-09-03 08:24:11,probably favourite bar cardiff bay one reason people regard bar coffee shop
One,ppp7AHvA88YFNcFSavHImg,4,"One is an independent little bar inside the already impressive Wales millennium centre. 
We went for tapas, you can chose three dishes that come with pitta...",2010-04-10 10:04:12,one independent little bar inside already impressive wale millennium centre went tapa chose three dish come pitta
One,3COY_cx6A1SkfDrXstRR2w,4,"Now, I can't comment on the food because I didn't eat here, but One seemed quite a nice little place to me. 

I went during the middle of the day and just...",2010-04-30 04:34:07,cant comment food didnt eat one seemed quite nice little place went middle day
Benedito's,xDhNa2bwPSSQOxuIrqX7vw,5,"Benedito's has to be my all time favourite shop in Cardiff. There are a few close contenders, but I think that Benedito's wins my affection by a fraction....",2010-08-12 10:21:36,beneditos time favourite shop cardiff close contender think beneditos win affection fraction
Benedito's,WWi4lIbLQOSo6cNHCMZGBA,4,"Benedito's is the only Portuguese deli in Cardiff. 

Open for the last 8 years it offers a mouthwatering array of speciality Portuguese food stuffs. These...",2010-08-15 13:12:25,beneditos portuguese deli cardiff open last 8 year offer mouthwatering array speciality portuguese food stuff
Benedito's,aYhWDesjbxw0tEfNqIL3AA,4,There are shops you shop at for the food. There are shops you shop at out of habit. There are shops you shop at for the staff (admit it; the guy/girl behind...,2010-09-21 05:35:28,shop shop food shop shop habit shop shop staff admit guygirl behind
Mirchi,1uisndmZM134soxE0Jphdg,4,"First off, for those of you that like a beer to wash down your curry, beware: this place does not sell or allow alcohol on the premises. If that doesn't...",2010-07-28 05:46:39,first like beer wash curry beware place sell allow alcohol premise doesnt
Mirchi,ClEwDSEjr8GHbM405EaVbw,5,"Mirchi opened its doors back in 2006, offering a comprehensive Halal Indo-Pak menu. Since then it has received a number of awards, along the lines of 'Welsh...",2010-08-01 07:06:31,mirchi opened door back 2006 offering comprehensive halal indopak menu since received number award along line welsh
Mirchi,tIt-WTd1tZwfbKmC8kPaMw,3,"This restaurant has really good food. I mean, seriously really really good food. So why only 3*s?...

Well, I know that there's a certain train of thought...",2010-03-31 05:57:37,restaurant really good food mean seriously really really good food 3 well know there certain train thought
Cafe Floyd,r9F3gLcTJncM5sMxrE-V_g,4,"When I was little, my mum used to bring me to Floyd's, (I think she knew one of the owners once upon a time) so I would sleep on the sofas whilst she drank...",2010-04-10 15:19:13,little mum used bring floyds think knew one owner upon time would sleep sofa whilst drank
Cafe Floyd,9VEg9N4vB4aQ_DpvK9FWOA,4,"I've been there once or twice though and most recently, on a Saturday night where it was totally empty apart from us. It's fairly plush inside and pretty...",2010-09-12 07:25:29,ive twice though recently saturday night totally empty apart u fairly plush inside pretty
Cafe Floyd,0di9waDzTukwcbZ-5CMuPA,4,Café Floyd or Floyd's bar as I know it is another hard to find sort of place. Its hidden above a clothes store on Cardiff's main drinking street. I was...,2010-04-16 11:16:36,café floyd floyds bar know another hard find sort place hidden clothes store cardiff main drinking street
Cafe Bar Mayo,QyO5nxvsuWZsDDcGApZuNQ,5,"This smart local café is located on Whitchurch Road, a little off the beaten student trail, and as a result it's a very relaxing place to have a cup of...",2010-07-06 08:01:31,smart local café located whitchurch road little beaten student trail result relaxing place cup
Cafe Bar Mayo,MoPCLz3R8F96sbBIbenkcw,5,I really wish that Café Bar Mayo stayed open a little later than it does. It's the kind of place I'd like to go to in the early evenings instead of just...,2010-08-24 07:55:07,really wish café bar mayo stayed open little later kind place id like go early evening instead
Cafe Bar Mayo,rGs1taDToBHq1KWA2FRrhA,5,"I kind of want to keep this little place a secret... At the moment it is never particularly busy and I love that - it's a great place to unwind. However, I...",2010-04-30 02:24:14,kind want keep little place secret moment never particularly busy love great place unwind however
Le Monde,2ulovQCAVrCIdaH0-ncTPQ,2,"Disappointing.. This is the second time we dined here. We really enjoyed re first time, however this time round was not as good. 

I think the best way to...",2014-11-09 07:52:40,disappointing second time dined really enjoyed first time however time round good think best way
Le Monde,hJyRwN1JFhP59KUCkB0m0g,2,"It is a longstanding restaurant which must be doin something right to have stop the test of time. That said, it is just a steak house. 

The wines are good,...",2014-11-19 00:24:47,longstanding restaurant must doin something right stop test time said steak house wine good
Le Monde,EpnG1nQ0u_28l8A_nVBtJw,4,"I eat fish in many different countries but I have to say the Brill I had here was just that BRILL!
Perfectly cooked ,fresh and simply presented.
OK the...",2013-12-05 06:25:46,eat fish many different country say brill brill perfectly cooked fresh simply presented ok
Coffee Mania,89ZCpyYDkQ3Vvr8p16gZjw,3,"I stopped here for a late breakfast as I walked around Cardiff Bay. The location is in the middle of Mermaid Quay, so it is very convenient to all the...",2017-09-20 05:19:18,stopped late breakfast walked around cardiff bay location middle mermaid quay convenient
Coffee Mania,RdYOmuevK63M-Q3xPOU8Jg,3,With all the choices of Coffee places there are down Cardiff Bay there is somewhere you want to enjoy the outdoors and watch the world go by. Coffee Mania...,2010-09-25 07:38:05,choice coffee place cardiff bay somewhere want enjoy outdoors watch world go coffee mania
Coffee Mania,QohzhA9KOc41bwCYrNYQag,4,The real selling point of Coffee Mania is defiantly its outside space and views out over the bay. The Starbucks directly behind it must be gutted when they...,2010-04-28 08:40:15,real selling point coffee mania defiantly outside space view bay starbucks directly behind must gutted
Cardamom Indian Restaurant,L248AGdP7tRM11Fd_CTA4A,4,"This is a fantastic Indian restaurant that has gained critical acclaim over the years, winning prestigious curry awards and local customers. 

The menu is...",2010-04-26 05:22:42,fantastic indian restaurant gained critical acclaim year winning prestigious curry award local customer menu
Cardamom Indian Restaurant,H5GoNRKBByxUjKezuIrHlA,4,There are businesses who are in it just to make money and businesses who are in it because they have a passion for what they do and the money seems to...,2010-08-25 02:42:07,business make money business passion money seems
